Date,Open,High,Low,Close,Volume,Change,C-Close,C-Change,I-Close,I-Change,MFI,ADI,OBV,MACD,CCI,RSI,BOL_H,BOL_L,ma_5,ma_20,ma_60,ma_120
2022-06-30,0.0,0.0,0.0,1.0,0.9999999999999999,0.0070921985815602835,0.5773083526162572,-0.011053076273139334,0.6599656496808395,-0.013343305400214141,0.07641786252786559,-0.9984526665985247,0.9975842089174546,-1.0,-1.0,0.3674524143699454,1.0,1.0,0.0,1.0,1.0,0.0
2022-07-01,1.0,1.0,1.0,0.0,0.0,-0.004694835680751174,0.5939687989848474,0.008667893841601293,0.6666666666666666,0.008985613950460375,0.07771151120086671,-1.0,0.9968996358506562,-0.9869019804952132,-0.8358828038497543,0.3406382969326293,0.5620746567284698,0.22197268421331273,0.19999999999998863,0.470588235294116,1.0,0.4285714285715585
2022-07-05,0.3333333333333144,0.0,0.3333333333333144,1.0,0.16393662728249195,0.0047169811320754715,0.6093155183996417,0.007915790770557549,0.6798117494320025,0.017469697623258392,0.07767195500321876,-0.9929922790748216,1.0,-0.9323595727949855,-0.7930897280091407,0.38867972257554134,0.0,0.0,1.0,0.0,0.0,1.0
