Date,MACD,BOL_H,BOL_L,ma_5,ma_20,ma_60,ma_120
1998-11-30,0.5318388413426622,0.006979350640863968,0.006898488542701078,0.007451820128479656,0.005400173513771917,0.0025943486651245403,0.0009827648450975411
1998-12-01,0.5334827625473678,0.007743929806185441,0.00665205124756049,0.008245538900785155,0.005707068620565513,0.002766879241376665,0.001076361497011593
1998-12-02,0.5336000558373611,0.008068343301948628,0.006702358667546482,0.008422555317630264,0.005907730805776709,0.0029010696895727626,0.0011565871986522081
1998-12-03,0.5337293559701664,0.008391293889759295,0.006782665087848945,0.008673804425410422,0.006126098477918306,0.003048040180454202,0.0012434983754295408
1998-12-04,0.5342465762061536,0.00880829192701062,0.006844326941083523,0.009153461812990722,0.006379877123920703,0.0032014006926783124,0.0013437805024803101
1998-12-07,0.5380159170964279,0.010481616696496665,0.005812038616745757,0.010175588865096358,0.006822514297180695,0.0034442215036998222,0.001484175480351388
1998-12-08,0.5431380430670968,0.01275126387559056,0.004546685523405246,0.011740185581727337,0.007477617313605484,0.0037573325494907155,0.00164462688363262
1998-12-09,0.5480154791717198,0.014905330926604555,0.0036558358008321502,0.013904354032833691,0.008244855080589475,0.004102393701994963,0.0018251347123240044
1998-12-10,0.5538632146479527,0.017482966172709013,0.002675012837338877,0.01667380442541042,0.00920685320380786,0.004504965046583254,0.0020457553918356974
1998-12-11,0.558222657136262,0.019596477771047137,0.0022201732073340525,0.01932905067808708,0.010157047669072643,0.004913926412514218,0.0022663760713473903
1998-12-14,0.5644798159422816,0.022491745066762513,0.0012737361376979643,0.021915774446823695,0.011307904319548628,0.005405958055899905,0.0025271096016793917
1998-12-15,0.5726223587011153,0.026180320930927634,0.0,0.024879371877230546,0.012742048760911007,0.006000230040768335,0.002848012408241854
1998-12-16,0.5754525096149341,0.028209557944180112,0.0002191517467558619,0.026712348322626697,0.013963727359108585,0.006517821769524708,0.0031221168888472903
1998-12-17,0.5731852989705125,0.029026788020451416,0.0012288336346562541,0.026803711634546753,0.014890314508466174,0.0069331731567983425,0.0033427375683589833
1998-12-18,0.5689114869872327,0.029342343517949378,0.0025590728467487934,0.026329764453961454,0.015687061420334162,0.007310184416015948,0.003543301822460522
1998-12-21,0.5680050503359189,0.03008097872387369,0.003742091925735677,0.02577016416845111,0.016649059543552547,0.007757485910002939,0.00377729345224565
1998-12-22,0.565011669312258,0.03032955617787611,0.005232031259814564,0.0236802284082798,0.017487119258258133,0.008160057254591228,0.003991228656620625
1998-12-23,0.562006736574087,0.03052468945977055,0.006581709421025478,0.022378301213418987,0.01823074970933492,0.008556238577836849,0.004205163860995601
1998-12-24,0.5597420260275219,0.030636603801770412,0.008127122008695817,0.02230977872947894,0.01901569296324931,0.00896519994376781,0.004419099065370576
1998-12-28,0.5582097324891321,0.03061880755809822,0.009968725044995014,0.02296074232690935,0.019871458164885298,0.009393331373726787,0.004646405220018987
1999-01-04,0.5599163801131375,0.031218449663720484,0.011353874908943714,0.023708779443254818,0.020851161775034082,0.009910923102483163,0.0049138242254877056
1999-01-05,0.5604557498915042,0.03155355774829351,0.012933293850589679,0.02485082084225553,0.021777748924391667,0.010415734788554194,0.005181243230956424
1999-01-06,0.5598211147221577,0.031294367567709605,0.01527509704696073,0.025861527480371165,0.022733845218633253,0.01089498638925454,0.005441976761288424
1999-01-07,0.5584046554724394,0.03058188130693045,0.0180478419024643,0.02658672376873662,0.02364272688106044,0.011367847968612215,0.005702710291620424
1999-01-08,0.5569924218578249,0.029467668116038535,0.021224929073889738,0.027152034261241968,0.024522099398603624,0.011834319526627217,0.005963443821952427
1999-01-11,0.5556322797704051,0.028923577073296076,0.023216134044994716,0.02683226266952177,0.025159496928098015,0.01228801104195688,0.006217491877147709
1999-01-12,0.5530577426564052,0.028576439363385935,0.024441296157790754,0.026301213418986436,0.025543115811590012,0.012716142471915853,0.006458168982069556
1999-01-13,0.5502924678412785,0.028306298611303356,0.025345418199999963,0.025832976445396148,0.025814599944522804,0.01313788388053216,0.006685475136717965
1999-01-14,0.5448351654027949,0.028449628660575793,0.02495028017014038,0.024668094218415416,0.025708367022940406,0.013470164990351068,0.006865982965409351
1999-01-15,0.5417436628911744,0.028456785484603175,0.024915482490003193,0.023880085653104923,0.025696563364986807,0.013847176249568674,0.007073232694647607
1999-01-18,0.5392416293199651,0.028233314558474235,0.024673145550577757,0.023086366880799427,0.025460490205914812,0.01419223740207292,0.0072804824238858635
1999-01-19,0.5378346533517883,0.026756154184738846,0.025444988077758343,0.022823697359029265,0.02500604937470122,0.014562858639947857,0.007507788578534276
1999-01-20,0.5349481973993025,0.026234003803634685,0.025306279540403577,0.022218415417558885,0.02465784146507002,0.014895139749766764,0.007715038307772532
1999-01-21,0.5306208862816225,0.026512679912579343,0.024528518347582483,0.02191006423982869,0.02444537562190523,0.01518269071018697,0.007895546136463918
1999-01-22,0.5267993343029975,0.026717553724440915,0.02408061662911394,0.021099214846538185,0.02434504452929963,0.015463851649264507,0.008062683014881866
1999-01-25,0.5237362811990292,0.02685626637047961,0.023250333224739794,0.020248394004282654,0.024032247593529236,0.01576418265237006,0.008229819893299817
1999-01-26,0.5197456811388559,0.02729733242217272,0.022094025342799715,0.018746609564596717,0.02373125431571244,0.01602617352741958,0.008370214871170895
1999-01-27,0.5174559135734834,0.02749966826775478,0.021368800056020903,0.017924339757316204,0.023506984814594043,0.016300944445154446,0.008523980799315408
1999-01-28,0.5154788168470438,0.027652685627051123,0.020581430030514214,0.01756459671663098,0.023217795194730845,0.01656932534154664,0.008671061252323203
1999-01-29,0.5149418677971572,0.027601204872013514,0.02007497300036388,0.01756459671663098,0.02295221289077485,0.01686326632330952,0.008824827180467716
1999-02-01,0.5155393586539705,0.026818343154774694,0.02006068395381992,0.017832976445396144,0.022515477546491657,0.0171572073050724,0.008998649534022381
1999-02-02,0.5156214768420254,0.026030135672892793,0.020038215252921272,0.018409707351891506,0.022066938544254865,0.017444758265492605,0.009165786412440332
1999-02-03,0.5155562874405194,0.025305234790260638,0.020005535669017985,0.01870092790863669,0.02165381051587887,0.0177131391618848,0.009346294241131715
1999-02-04,0.5149269825657757,0.024629961065890493,0.019889459165245184,0.0188779443254818,0.021228878829549276,0.01796234999424898,0.009506745644412949
1999-02-05,0.5145942503836723,0.023784720800027068,0.019967879642586374,0.01881513204853676,0.020798045314242883,0.01821795084795583,0.009680567997967614
