,Date,Open,High,Low,Close,Volume,Change,C-Close,C-Change,Difference,C-Difference
1635,2004-12-23,44728,45045,43870,43870,39482,-1.9204542913993161,1050.5,-0.28476506881822494,-859,-3.0
1636,2004-12-24,43825,44909,43825,44729,26891,1.9580578983359926,1047.95,-0.24274155164207087,859,-2.5499999999999545
1637,2004-12-27,45903,45903,45090,45633,52580,2.021060162310805,1046.5,-0.13836538002767743,904,-1.4500000000000455
1638,2004-12-28,45813,46084,45180,46084,60880,0.9883198562443846,1042.5,-0.3822264691829909,451,-4.0
1639,2004-12-29,44909,47891,44909,47892,94330,3.923270549431473,1041.5,-0.09592326139088729,1808,-1.0
1640,2004-12-30,47710,48614,46807,48614,43180,1.5075586736824522,1041.5,0.0,722,0.0
1641,2005-01-03,48704,48704,47078,47078,23261,-3.1595836590282635,1037.5,-0.3840614498319731,-1536,-4.0
1642,2005-01-04,47620,47981,45903,46084,47936,-2.1113896087344406,1038.5,0.09638554216867469,-994,1.0
1643,2005-01-05,46084,49246,45993,49247,113930,6.86355351097995,1046.4,0.7607125662012606,3163,7.900000000000091
1644,2005-01-06,49698,51234,48795,50783,193302,3.1189717140130364,1058.5,1.1563455657492268,1536,12.099999999999909
1645,2005-01-07,50150,50602,48433,48795,66821,-3.9146958627887285,1053.5,-0.47236655644780345,-1988,-5.0
1646,2005-01-10,48343,48975,47259,48343,44103,-0.9263244184855005,1053.5,0.0,-452,0.0
1647,2005-01-11,48162,48704,46987,48614,56547,0.560577539664481,1045.5,-0.7593735168485999,271,-8.0
1648,2005-01-12,49337,49789,48343,48705,31377,0.18718887563253384,1042.5,-0.2869440459110474,91,-3.0
1649,2005-01-13,48524,50602,48343,50602,74584,3.8948773226568116,1036.5,-0.5755395683453237,1897,-6.0
1650,2005-01-14,49066,54216,48343,54217,127341,7.143986403699458,1043.5,0.6753497346840328,3615,7.0
1651,2005-01-17,53042,54307,52228,53042,80886,-2.1672169245808512,1036.5,-0.6708193579300431,-1175,-7.0
1652,2005-01-18,52590,53765,52500,52952,58031,-0.16967685984691377,1035.9,-0.05788712011576547,-90,-0.599999999999909
1653,2005-01-19,52951,53493,52048,53494,73530,1.023568514881402,1031.5,-0.4247514238826229,542,-4.400000000000091
1654,2005-01-20,52319,53222,51867,51867,28950,-3.0414625939357687,1032.5,0.09694619486185167,-1627,1.0
1655,2005-01-21,51596,51777,49698,49970,123593,-3.657431507509592,1038.5,0.5811138014527845,-1897,6.0
1656,2005-01-24,49698,51506,49698,51145,110343,2.3514108465079047,1032.5,-0.5777563793933558,1175,-6.0
1657,2005-01-25,51506,51596,49608,51054,125960,-0.17792550591455664,1031.5,-0.09685230024213075,-91,-1.0
1658,2005-01-26,50150,51054,49879,50241,96893,-1.5924315430720413,1031.7,0.019389238972374743,-813,0.20000000000004547
1659,2005-01-27,49879,50963,49789,49880,67170,-0.7185366533309449,1028.5,-0.3101676844043855,-361,-3.2000000000000455
1660,2005-01-28,49246,50150,48433,48795,90908,-2.175220529270249,1024.5,-0.3889158969372873,-1085,-4.0
1661,2005-01-31,48072,50331,48072,49880,73520,2.223588482426478,1026.5,0.19521717911176184,1085,2.0
1662,2005-02-01,49427,52319,49427,52319,160330,4.889735364875702,1028.5,0.1948368241597662,2439,2.0
1663,2005-02-02,52861,53584,52499,53223,103542,1.7278617710583155,1027.85,-0.06319883325231804,904,-0.650000000000091
1664,2005-02-03,53222,53945,51777,53946,75223,1.3584352629502283,1025.5,-0.22863258257526967,723,-2.349999999999909
1665,2005-02-04,53493,53945,51867,53133,47872,-1.5070626181737292,1023.5,-0.19502681618722573,-813,-2.0
1666,2005-02-07,52590,53222,52228,52590,59658,-1.0219637513409745,1029.5,0.5862237420615535,-543,6.0
1667,2005-02-11,51957,52409,51596,52410,121905,-0.3422703936109527,1033.5,0.38853812530354537,-180,4.0
1668,2005-02-14,52409,52771,51867,51958,103280,-0.8624308338103416,1025.5,-0.7740686985970004,-452,-8.0
1669,2005-02-15,51777,52138,51325,51958,73737,0.0,1024.5,-0.09751340809361286,0,-1.0
1670,2005-02-16,51777,53313,51686,52771,62930,1.5647253550944995,1027.5,0.29282576866764276,813,3.0
1671,2005-02-17,51957,52771,51957,52410,104620,-0.6840878512819542,1025.5,-0.19464720194647203,-361,-2.0
1672,2005-02-18,51686,52319,51325,52139,154794,-0.517076893722572,1026.5,0.09751340809361286,-271,1.0
1673,2005-02-21,51867,53765,51777,53313,154981,2.251673411457834,1023.5,-0.2922552362396493,1174,-3.0
1674,2005-02-22,53584,55481,53584,54488,151524,2.2039652617560446,1005.5,-1.7586712261846604,1175,-18.0
1675,2005-02-23,54487,54578,52409,54307,92790,-0.3321832330054324,1003.5,-0.19890601690701143,-181,-2.0
1676,2005-02-24,54216,54849,54126,54849,155611,0.9980297199256081,1007.5,0.3986048829098156,542,4.0
1677,2005-02-25,54307,56746,54307,56386,142880,2.8022388739995256,1008.5,0.09925558312655086,1537,1.0
1678,2005-02-28,56024,57198,55572,56928,86534,0.9612315113680701,1004.5,-0.39662865642042633,542,-4.0
1679,2005-03-02,56927,57198,54307,55753,108054,-2.064010680157392,1007.5,0.2986560477849677,-1175,3.0
1680,2005-03-03,56566,58644,56566,57831,71549,3.72715369576525,1006.5,-0.09925558312655086,2078,-1.0
1681,2005-03-04,57379,57469,54759,56476,127268,-2.343034012899656,1008.5,0.19870839542970692,-1355,2.0
1682,2005-03-07,57108,57831,55391,56476,82652,0.0,1004.7,-0.37679722359940054,0,-3.7999999999999545
1683,2005-03-08,55210,56927,55210,56024,101193,-0.800339967419789,1004.3,-0.03981287946651647,-452,-0.40000000000009095
1684,2005-03-09,58463,58463,56204,56747,120139,1.2905183492788805,1001.1,-0.31862989146668647,723,-3.199999999999932
1685,2005-03-10,56024,56024,54578,54578,100703,-3.822228487849578,1000.3,-0.07991209669364381,-2169,-0.8000000000000682
1686,2005-03-11,55391,55843,55120,55753,95042,2.1528821136721756,997.75,-0.2549235229431125,1175,-2.5499999999999545
1687,2005-03-14,56295,56656,53493,54217,197700,-2.7550086990834575,1000.8,0.3056877975444705,-1536,3.0499999999999545
1688,2005-03-15,54216,54216,51144,51596,159890,-4.834277071767159,1003.9,0.30975219824140915,-2621,3.1000000000000227
1689,2005-03-16,51596,53132,51596,52590,114160,1.9265059306923016,1003.8,-0.009961151509116719,994,-0.10000000000002274
1690,2005-03-17,53493,54307,52590,53494,133124,1.7189579768016734,1000.85,-0.29388324367403185,904,-2.949999999999932
1691,2005-03-18,53493,54036,52861,53494,106130,0.0,1004.5,0.36469001348853247,0,3.6499999999999773
1692,2005-03-21,53493,53493,51596,51777,101000,-3.209705761393801,1009.5,0.49776007964161273,-1717,5.0
1693,2005-03-22,52319,54216,51325,53223,55750,2.7927458137783185,1009.6,0.009905894006936379,1446,0.10000000000002274
1694,2005-03-23,53584,53765,50512,50512,112280,-5.093662514326513,1012.5,0.2872424722662418,-2711,2.8999999999999773
1695,2005-03-24,50602,51234,48253,48614,102225,-3.757522964840038,1013.5,0.09876543209876544,-1898,1.0
1696,2005-03-25,48795,48975,48524,48976,105605,0.7446414613074424,1014.3,0.07893438579180606,362,0.7999999999999545
1697,2005-03-28,49698,49698,48614,48795,103779,-0.3695687683763476,1018.5,0.4140786749482447,-181,4.2000000000000455
1698,2005-03-29,48433,48795,46174,46265,162691,-5.184957475151142,1024.5,0.5891016200294551,-2530,6.0
1699,2005-03-30,45451,47168,45451,46355,102530,0.19453150329622823,1024.5,0.0,90,0.0
1700,2005-03-31,47620,49066,46987,48614,197884,4.87326070542552,1017.5,-0.6832601268911664,2259,-7.0
1701,2005-04-01,48614,49608,47891,49518,215090,1.8595466326572594,1012.5,-0.4914004914004914,904,-5.0
1702,2005-04-04,49427,51506,48614,51506,219926,4.014701724625389,1017.5,0.49382716049382713,1988,5.0
1703,2005-04-06,51506,51777,49698,50964,217701,-1.0523045858734905,1016.5,-0.09828009828009827,-542,-1.0
1704,2005-04-07,51144,51506,49789,49880,324219,-2.1269916019150776,1012.5,-0.3935071323167732,-1084,-4.0
1705,2005-04-08,50873,51777,50331,51325,167478,2.896952686447474,1013.5,0.09876543209876544,1445,1.0
1706,2005-04-11,50421,51686,49698,51506,131695,0.3526546517291768,1013.5,0.0,181,0.0
1707,2005-04-12,51415,51777,50873,51325,62999,-0.35141536908321364,1015.5,0.19733596447952642,-181,2.0
1708,2005-04-13,51325,51325,49879,49880,143086,-2.815392109108622,1011.5,-0.3938946331856229,-1445,-4.0
1709,2005-04-14,47349,48253,46536,46807,613690,-6.160785886126704,1018.5,0.6920415224913495,-3073,7.0
1710,2005-04-15,46987,47710,46807,46898,366905,0.19441536522315037,1018.0,-0.049091801669121256,91,-0.5
1711,2005-04-18,46897,47530,46536,46536,150190,-0.77188792699049,1017.5,-0.04911591355599214,-362,-0.5
1712,2005-04-19,46536,47349,46536,46536,84853,0.0,1010.5,-0.687960687960688,0,-7.0
1713,2005-04-20,46536,48072,46536,47078,65690,1.1646897025958398,1005.5,-0.49480455220188024,542,-5.0
1714,2005-04-21,46536,46897,46445,46536,183181,-1.1512808530523813,1008.5,0.29835902536051717,-542,3.0
1715,2005-04-22,46536,46987,46174,46355,298970,-0.3889461921952897,1000.5,-0.7932573128408527,-181,-8.0
1716,2005-04-25,46536,47349,46355,46536,236113,0.39046489051882216,999.0,-0.14992503748125938,181,-1.5
1717,2005-04-26,46536,46987,46355,46446,222962,-0.19339865910263024,998.8,-0.020020020020024572,-90,-0.20000000000004547
1718,2005-04-27,45993,46626,45632,45904,90404,-1.1669465615984154,1001.5,0.27032438926712515,-542,2.7000000000000455
1719,2005-04-28,45903,46987,45813,45813,118140,-0.19823980481003833,1002.5,0.0998502246630055,-91,1.0
1720,2005-04-29,45632,45722,43825,44548,152430,-2.7612249798092243,997.1,-0.5386533665835389,-1265,-5.399999999999977
1721,2005-05-02,44728,45180,44728,44729,51750,0.4063033132800575,1001.5,0.4412797111623685,181,4.399999999999977
1722,2005-05-03,45180,45451,44909,45361,46659,1.4129535648013594,1002.5,0.0998502246630055,632,1.0
1723,2005-05-04,45451,45813,45271,45271,99910,-0.19840832433147418,995.5,-0.6982543640897756,-90,-7.0
1724,2005-05-06,45542,46626,45180,45633,168950,0.7996289015042743,1002.5,0.7031642390758412,362,7.0
1725,2005-05-09,46084,46355,45000,45452,194070,-0.396642780443977,1001.5,-0.0997506234413965,-181,-1.0
1726,2005-05-10,45180,46897,45180,46898,50097,3.1813781571768023,999.25,-0.22466300549176238,1446,-2.25
1727,2005-05-11,45813,46626,45180,46627,47300,-0.5778498016973005,997.5,-0.17513134851138354,-271,-1.75
1728,2005-05-12,46536,46716,45722,45723,82410,-1.938790829347803,999.25,0.17543859649122806,-904,1.75
1729,2005-05-13,46355,46355,45000,45000,140412,-1.5812610721081293,1005.5,0.6254691018263697,-723,6.25
1730,2005-05-16,44638,45180,44593,44639,74713,-0.8022222222222222,1007.5,0.19890601690701143,-361,2.0
1731,2005-05-17,45271,45361,43373,43419,187270,-2.7330361343220053,999.25,-0.8188585607940446,-1220,-8.25
1732,2005-05-18,43373,43463,41566,42289,298900,-2.6025472719316425,999.5,0.02501876407305479,-1130,0.25
1733,2005-05-19,42289,42921,42243,42560,370154,0.6408285842654118,1004.5,0.5002501250625313,271,5.0
1734,2005-05-20,42560,43825,42560,43825,217206,2.9722744360902253,1008.5,0.3982080637132902,1265,4.0
1735,2005-05-23,43825,44096,43463,43735,131560,-0.20536223616657157,1004.5,-0.39662865642042633,-90,-4.0
1736,2005-05-24,43915,44186,43825,43961,141160,0.5167485995198353,996.5,-0.7964161274265804,226,-8.0
1737,2005-05-25,43825,43825,42650,42741,196655,-2.7751870976547393,1001.5,0.5017561465127948,-1220,5.0
1738,2005-05-26,42650,43463,42605,42696,99420,-0.10528532322594232,1001.5,0.0,-45,0.0
1739,2005-05-27,42831,43237,42424,42515,276341,-0.4239272999812629,1000.5,-0.0998502246630055,-181,-1.0
1740,2005-05-30,42198,43237,42198,43238,153740,1.7005762671998117,1002.55,0.20489755122438327,723,2.0499999999999545
1741,2005-05-31,43012,43825,42876,43825,133287,1.3576021092557473,1007.5,0.4937409605506005,587,4.9500000000000455
1742,2005-06-01,43915,44683,43463,44458,140089,1.4443810610382202,1015.5,0.7940446650124069,633,8.0
1743,2005-06-02,45000,46084,44864,45361,237085,2.0311305051959154,1013.5,-0.19694731659281145,903,-2.0
1744,2005-06-03,45451,45542,45090,45181,151021,-0.39681664866294836,1008.5,-0.493339911198816,-180,-5.0
1745,2005-06-07,45361,46084,45090,45361,226127,0.3983975564949868,1004.5,-0.39662865642042633,180,-4.0
1746,2005-06-08,45903,47530,45813,47530,337636,4.781640616388528,1006.5,0.1991040318566451,2169,2.0
1747,2005-06-09,48253,49246,47981,48795,466740,2.661476961918788,1003.5,-0.29806259314456035,1265,-3.0
1748,2005-06-10,48614,48795,47710,48795,211919,0.0,1008.5,0.4982561036372696,0,5.0
1749,2005-06-13,48795,49156,46987,47892,140390,-1.8505994466646174,1017.5,0.8924144769459593,-903,9.0
1750,2005-06-14,47168,47891,47168,47892,44580,0.0,1015.5,-0.19656019656019655,0,-2.0
1751,2005-06-15,47891,48253,47349,47801,128831,-0.19001085776330076,1013.5,-0.19694731659281145,-91,-2.0
1752,2005-06-16,47801,49246,47530,48705,188720,1.8911738248153804,1014.5,0.09866798223976321,904,1.0
1753,2005-06-17,48795,49608,48433,49428,220453,1.484447182014167,1009.5,-0.4928536224741252,723,-5.0
1754,2005-06-20,49066,50421,48433,50422,112910,2.0110059075827467,1010.5,0.09905894006934125,994,1.0
1755,2005-06-21,49698,49879,47710,48705,155850,-3.4052596089008764,1008.5,-0.1979218208807521,-1717,-2.0
1756,2005-06-22,48343,48975,48253,48705,63711,0.0,1010.5,0.19831432821021316,0,2.0
1757,2005-06-23,49066,50783,48524,50602,175210,3.8948773226568116,1010.55,0.004948045522014302,1897,0.049999999999954525
1758,2005-06-24,50692,50873,49608,50602,119203,0.0,1013.5,0.2919202414526788,0,2.9500000000000455
1759,2005-06-27,50602,51596,49066,50241,97900,-0.7134105371329197,1013.5,0.0,-361,0.0
1760,2005-06-28,50512,50783,49337,50602,44830,0.7185366533309449,1023.5,0.986679822397632,361,10.0
1761,2005-06-29,49969,50692,49969,50512,72010,-0.1778585826647168,1031.5,0.7816316560820713,-90,8.0
1762,2005-06-30,49246,50602,49246,50060,97844,-0.8948368704466265,1035.5,0.3877847794474067,-452,4.0
1763,2005-07-01,49246,49969,48614,49608,204493,-0.9029165001997602,1034.5,-0.09657170449058425,-452,-1.0
1764,2005-07-04,49879,50692,49518,50602,182452,2.0037090791807772,1043.45,0.8651522474625467,994,8.950000000000045
1765,2005-07-05,51415,51415,50150,50602,60560,0.0,1049.5,0.5798073697829272,0,6.0499999999999545
1766,2005-07-06,50602,50602,48885,49428,79557,-2.320066400537528,1054.5,0.47641734159123394,-1174,5.0
1767,2005-07-07,49427,50060,49246,49247,284250,-0.36618920449947395,1051.5,-0.2844950213371266,-181,-3.0
1768,2005-07-08,49246,50240,49246,49880,100380,1.2853574837045911,1050.5,-0.0951022349025202,633,-1.0
1769,2005-07-11,50873,50873,49518,49880,120930,0.0,1040.0,-0.9995240361732507,0,-10.5
1770,2005-07-12,49879,50873,49246,50873,85742,1.9907778668805134,1035.5,-0.4326923076923077,993,-4.5
1771,2005-07-13,50602,52138,50060,50602,187049,-0.5326990741650778,1036.5,0.09657170449058425,-271,1.0
1772,2005-07-14,51415,52138,50873,51506,219800,1.7864906525433777,1034.5,-0.1929570670525808,904,-2.0
1773,2005-07-15,51867,53584,51686,53042,173860,2.98217683376694,1038.5,0.3866602223296278,1536,4.0
1774,2005-07-18,53042,53222,51957,53042,139497,0.0,1033.5,-0.4814636494944632,0,-5.0
1775,2005-07-19,53042,53313,52409,53223,179337,0.34123901813657104,1044.5,1.0643444605708756,181,11.0
1776,2005-07-20,52861,52861,50602,51416,470690,-3.3951487139018846,1044.5,0.0,-1807,0.0
1777,2005-07-21,51415,51415,49066,50060,192575,-2.6373113427726778,1035.5,-0.861656294877932,-1356,-9.0
1778,2005-07-22,50060,50150,47801,47982,327707,-4.15101877746704,1022.5,-1.2554321583775954,-2078,-13.0
1779,2005-07-25,47530,49246,46536,49247,647960,2.6364053186611645,1013.7,-0.8606356968215114,1265,-8.799999999999955
1780,2005-07-26,48614,50150,48433,50151,163130,1.8356448108514223,1025.5,1.1640524810101562,904,11.799999999999955
1781,2005-07-27,50873,51867,50150,51506,248391,2.701840441865566,1031.1,0.5460750853242232,1355,5.599999999999909
1782,2005-07-28,51506,55843,51234,55843,313480,8.420378208364074,1027.85,-0.3151973620405393,4337,-3.25
1783,2005-07-29,55843,57921,54307,56928,311409,1.9429471912325629,1023.3,-0.4426715960500029,1085,-4.5499999999999545
1784,2005-08-01,56927,57198,54668,55572,104861,-2.381956155143339,1025.5,0.21499071630998196,-1356,2.2000000000000455
1785,2005-08-02,54668,55933,54397,55843,48422,0.4876556539264378,1019.5,-0.5850804485616773,271,-6.0
1786,2005-08-03,55120,56475,54216,56295,290060,0.8094121017853626,1015.5,-0.392349190779794,452,-4.0
1787,2005-08-04,56024,56656,55120,56024,93872,-0.4813926636468603,1011.5,-0.3938946331856229,-271,-4.0
1788,2005-08-05,56024,56475,54759,55572,68860,-0.8067970869627303,1016.5,0.4943153732081068,-452,5.0
1789,2005-08-08,55572,55662,54307,55120,57228,-0.8133592456632835,1017.5,0.0983767830791933,-452,1.0
1790,2005-08-09,54307,56295,54216,55934,83280,1.47677793904209,1014.5,-0.29484029484029484,814,-3.0
1791,2005-08-10,56024,56927,55662,56476,86260,0.968999177602174,1012.5,-0.19714144898965008,542,-2.0
1792,2005-08-11,56024,56927,55030,56928,188410,0.800339967419789,1011.25,-0.12345679012345678,452,-1.25
1793,2005-08-12,56204,56746,55662,56024,257606,-1.5879707700955592,1014.5,0.32138442521631644,-904,3.25
1794,2005-08-16,56566,56837,55572,56024,108941,0.0,1018.5,0.39428289797930016,0,4.0
1795,2005-08-17,56024,57921,54487,57289,108117,2.257960873911181,1018.05,-0.044182621502213595,1265,-0.4500000000000455
1796,2005-08-18,57289,58012,55572,55572,76628,-2.997084955227007,1018.5,0.044202151171361476,-1717,0.4500000000000455
1797,2005-08-19,56295,57831,55662,57831,144238,4.064996760958756,1022.5,0.39273441335297005,2259,4.0
1798,2005-08-22,58012,60993,58012,60994,135600,5.469384931956909,1024.5,0.19559902200488996,3163,2.0
1799,2005-08-23,60903,60903,59096,60904,81127,-0.14755549726202577,1028.5,0.3904343582235237,-90,4.0
1800,2005-08-24,60993,61174,57831,58916,130110,-3.2641534217785364,1027.5,-0.09722897423432182,-1988,-1.0
1801,2005-08-25,58012,59096,56927,58102,120560,-1.3816280806572068,1024.3,-0.3114355231143596,-814,-3.2000000000000455
1802,2005-08-26,57379,58192,56114,56114,66546,-3.421568964923755,1028.8,0.4393244166748024,-1988,4.5
1803,2005-08-29,55120,55572,54397,55211,101523,-1.6092240795523398,1030.5,0.16524105754277268,-903,1.7000000000000455
1804,2005-08-30,55120,56656,55120,55211,115677,0.0,1034.2,0.35904900533721934,0,3.7000000000000455
1805,2005-08-31,56927,56927,55572,55572,101645,0.6538552100124975,1038.5,0.41578031328562703,361,4.2999999999999545
1806,2005-09-01,56024,58102,55933,56928,110317,2.440077736989851,1029.5,-0.8666345690900338,1356,-9.0
1807,2005-09-02,56475,58283,56475,58283,105803,2.3801995503091624,1026.5,-0.291403593977659,1355,-3.0
1808,2005-09-05,57650,58373,57198,58283,31920,0.0,1022.7,-0.37018996590355135,0,-3.7999999999999545
1809,2005-09-06,57831,59367,57831,58554,71010,0.4649726335295026,1025.0,0.2248948860858467,271,2.2999999999999545
1810,2005-09-07,58554,59186,57560,58012,87069,-0.9256412883833726,1026.3,0.1268292682926785,-542,1.2999999999999545
1811,2005-09-08,58644,58644,55120,57380,207441,-1.0894297731503828,1027.5,0.11692487576732394,-632,1.2000000000000455
1812,2005-09-09,56927,57289,55843,56295,135292,-1.8909027535726737,1025.5,-0.19464720194647203,-1085,-2.0
1813,2005-09-12,55753,56385,55210,55301,161989,-1.7656985522692958,1026.5,0.09751340809361286,-994,1.0
1814,2005-09-13,55301,55933,55210,55934,78023,1.1446447623008627,1025.75,-0.07306380905991232,633,-0.75
1815,2005-09-14,55391,56204,55301,56114,78177,0.3218078449601316,1025.5,-0.024372410431391666,180,-0.25
1816,2005-09-15,54939,56475,54939,56114,65208,0.0,1025.5,0.0,0,0.0
1817,2005-09-16,56566,57560,56295,57018,96200,1.6110061660191755,1030.5,0.48756704046806437,904,5.0
1818,2005-09-20,57740,58734,57198,58735,161628,3.0113297555158023,1031.5,0.09704027171276079,1717,1.0
1819,2005-09-21,58644,60542,57831,60542,117369,3.0765301779177663,1028.5,-0.290838584585555,1807,-3.0
1820,2005-09-22,60090,62801,59638,62801,152527,3.731293977734465,1027.65,-0.08264462809916472,2259,-0.849999999999909
1821,2005-09-23,62981,64879,62981,64608,117749,2.877342717472652,1030.5,0.27733177638300094,1807,2.849999999999909
1822,2005-09-26,64879,66867,64698,65873,135207,1.9579618623080732,1034.5,0.38816108685104317,1265,4.0
1823,2005-09-27,65150,65873,64337,65060,88830,-1.2341930684802576,1038.5,0.3866602223296278,-813,4.0
1824,2005-09-28,64698,67228,63704,67229,142258,3.333845680909929,1039.5,0.09629272989889263,2169,1.0
1825,2005-09-29,65963,67409,65963,66416,119645,-1.2092995582263606,1039.5,0.0,-813,0.0
1826,2005-09-30,66867,66867,64337,66506,127017,0.1355095157793303,1043.5,0.3848003848003848,90,4.0
1827,2005-10-04,65512,66777,65331,65422,151580,-1.6299281267855532,1043.5,0.0,-1084,0.0
1828,2005-10-05,65421,65602,61716,62169,174919,-4.972333465806609,1039.5,-0.3833253473885961,-3253,-4.0
1829,2005-10-06,61265,62168,60180,60452,209174,-2.761826633852885,1039.5,0.0,-1717,0.0
1830,2005-10-07,59728,61716,58734,59639,187311,-1.3448686561238667,1037.5,-0.1924001924001924,-813,-2.0
1831,2005-10-10,59006,61807,59006,61717,78400,3.4842971880816247,1037.85,0.033734939759027374,2078,0.34999999999990905
1832,2005-10-11,60993,64156,60993,64157,73135,3.953529821605068,1044.5,0.6407476995712378,2440,6.650000000000091
1833,2005-10-12,64156,64789,61897,62078,95763,-3.240488177439718,1043.5,-0.09573958831977022,-2079,-1.0
1834,2005-10-13,61626,62710,59728,59729,123560,-3.783949225168336,1049.5,0.574988021082894,-2349,6.0
1835,2005-10-14,59728,60451,57108,57651,234903,-3.479047029081351,1044.5,-0.47641734159123394,-2078,-5.0
1836,2005-10-17,58283,59186,57108,58735,124473,1.8802796135366258,1048.5,0.3829583532790809,1084,4.0
1837,2005-10-18,57831,58734,57831,58012,114970,-1.2309525836383757,1053.5,0.4768717215069146,-723,5.0
1838,2005-10-19,57198,57740,56114,57380,167132,-1.0894297731503828,1053.5,0.0,-632,0.0
1839,2005-10-20,58463,59909,57831,58735,202717,2.3614499825723247,1054.5,0.09492168960607499,1355,1.0
1840,2005-10-21,57831,59457,57289,58916,133062,0.30816378649868054,1060.5,0.5689900426742532,181,6.0
1841,2005-10-24,58915,59819,56837,57651,142454,-2.147124719940254,1055.15,-0.5044790193304959,-1265,-5.349999999999909
1842,2005-10-25,58554,58915,56566,56566,114893,-1.882014188825866,1048.5,-0.6302421456665015,-1085,-6.650000000000091
1843,2005-10-26,56385,57289,55933,55934,80668,-1.1172789308064914,1045.5,-0.28612303290414876,-632,-3.0
1844,2005-10-27,55843,57018,55210,55211,109762,-1.2925948439231953,1041.15,-0.41606886657101,-723,-4.349999999999909
1845,2005-10-28,55210,55662,54849,55211,136906,0.0,1041.35,0.01920952792583375,0,0.1999999999998181
1846,2005-10-31,56746,56746,54849,54940,142420,-0.4908442158265563,1043.4,0.19685984539301699,-271,2.050000000000182
1847,2005-11-01,54668,57198,54668,56928,223577,3.6184929013469236,1041.5,-0.1820969906076376,1988,-1.900000000000091
1848,2005-11-02,56475,56927,55662,56837,147368,-0.15985103991006183,1041.5,0.0,-91,0.0
1849,2005-11-03,57560,60542,57289,60542,233117,6.5186410260921575,1046.0,0.4320691310609697,3705,4.5
1850,2005-11-04,60271,61626,58915,59458,106038,-1.7904925506260116,1050.5,0.43021032504780116,-1084,4.5
1851,2005-11-07,59638,59638,58102,58554,74244,-1.5204009552961755,1047.5,-0.28557829604950025,-904,-3.0
1852,2005-11-08,58373,58915,57740,58283,129215,-0.4628206441916863,1046.0,-0.1431980906921241,-271,-1.5
1853,2005-11-09,58283,59186,57921,58735,202203,0.7755263112742996,1048.4,0.2294455066921693,452,2.400000000000091
1854,2005-11-10,58554,58554,57560,57741,327688,-1.6923469822082233,1046.5,-0.1812285387256859,-994,-1.900000000000091
1855,2005-11-11,58012,58915,57831,58283,180322,0.9386744254515855,1041.3,-0.4968944099378926,542,-5.2000000000000455
1856,2005-11-14,58463,59728,57831,59639,331918,2.3265789338228986,1039.5,-0.17286084701814602,1356,-1.7999999999999545
1857,2005-11-15,59819,60542,59277,59639,176611,0.0,1034.5,-0.48100048100048104,0,-5.0
1858,2005-11-16,59728,62259,59638,62078,157009,4.089605794865776,1036.5,0.1933301111648139,2439,2.0
1859,2005-11-17,61445,62620,60722,61627,124910,-0.7265053642192081,1033.5,-0.2894356005788712,-451,-3.0
1860,2005-11-18,61897,62349,60722,60723,71353,-1.4668895127135833,1037.5,0.3870343492985002,-904,4.0
1861,2005-11-21,60903,60903,59277,60090,130342,-1.0424386146929498,1037.5,0.0,-633,0.0
1862,2005-11-22,59638,60180,58012,58735,82450,-2.2549509069728737,1043.5,0.5783132530120482,-1355,6.0
1863,2005-11-23,58825,60180,58373,60181,210040,2.4619051672767513,1036.5,-0.6708193579300431,1446,-7.0
1864,2005-11-24,60451,62891,59638,61988,165340,3.002608796796331,1037.8,0.12542209358417314,1807,1.2999999999999545
1865,2005-11-25,62620,62620,61084,62078,133540,0.14518939149512808,1041.5,0.35652341491617323,90,3.7000000000000455
1866,2005-11-28,61445,62801,60903,62349,157950,0.43654756918715165,1039.5,-0.19203072491598655,271,-2.0
1867,2005-11-29,61716,62259,59728,59819,119981,-4.057803653627163,1038.5,-0.0962000962000962,-2530,-1.0
1868,2005-11-30,60271,62530,60271,61446,201420,2.7198716126983062,1037.5,-0.09629272989889263,1627,-1.0
1869,2005-12-01,60542,61084,59548,60813,146650,-1.0301728346841128,1036.5,-0.09638554216867469,-633,-1.0
1870,2005-12-02,60903,63072,60271,63072,209403,3.7146662720142074,1034.5,-0.1929570670525808,2259,-2.0
1871,2005-12-05,63072,65060,62259,64880,121610,2.8665651953323183,1036.5,0.1933301111648139,1808,2.0
1872,2005-12-06,63975,64969,63885,64247,84654,-0.9756473489519113,1034.5,-0.1929570670525808,-633,-2.0
1873,2005-12-07,63885,63885,62168,62620,155546,-2.53241396485439,1035.5,0.09666505558240696,-1627,1.0
1874,2005-12-08,62801,64789,61445,62801,236540,0.2890450335356116,1034.5,-0.09657170449058425,181,-1.0
1875,2005-12-09,62349,62981,61897,61898,62852,-1.437875193070174,1035.5,0.09666505558240696,-903,1.0
1876,2005-12-12,61897,63253,61897,63072,89590,1.89666871304404,1032.6,-0.2800579430227031,1174,-2.900000000000091
1877,2005-12-13,62801,63072,62349,62349,69918,-1.1463089802130897,1026.5,-0.5907418167731852,-723,-6.099999999999909
1878,2005-12-14,63433,63433,61897,62620,88820,0.4346501146770597,1013.5,-1.2664393570384802,271,-13.0
1879,2005-12-15,61626,64246,61626,63795,87386,1.8763973171510697,1015.5,0.19733596447952642,1175,2.0
1880,2005-12-16,62801,65331,62801,65241,89359,2.266635316247355,1017.5,0.19694731659281145,1446,2.0
