Date,Open,High,Low,Close,Volume,Change,C-Close,C-Change,I-Close,I-Change,Difference,C-Difference,I-Difference,MFI,ADI,OBV,MACD,CCI,RSI,BOL_H,BOL_L,ma_5,ma_20,ma_60,ma_120
2008-11-21,68409,77106,68409,75934,2492180,11.000014617959625,1494.7,-0.21030143205259966,1384.35,5.1841777345530815,7525,-3.1499999999998636,68.23000000000002,35.07162081056023,24166730.69086617,35743244,-5847.92185539972,-78.82194501555884,41.48140542532936,101047.5172679604,65919.5827320396,72084.0,83484.0,93100.0,104539.0
2008-11-24,74761,76422,71731,72318,2122565,-4.7620301841072505,1511.5,1.1239713654913999,1472.02,6.3329360349622625,-3616,16.799999999999955,87.67000000000007,34.18073884919595,22575372.535888553,33620679,-5888.135337804983,-83.7127531103435,38.674127838513336,101129.21803713388,65720.58196286611,71693.0,83425.0,92579.0,103977.0
2008-11-25,75347,76227,70265,72514,2110846,0.2710251942808153,1502.3,-0.6086668871981505,1464.73,-0.4952378364424372,196,-9.200000000000045,-7.289999999999964,28.042585107937228,22057043.360444073,35731525,-5836.905042392522,-81.894245733451,38.91543804586193,101263.38192667621,64599.41807332377,72123.0,82931.0,92101.0,103417.0
2008-11-26,72513,73002,67431,72220,2804373,-0.40543894972005406,1478.25,-1.600878652732474,1532.1,4.599482498480941,-294,-24.049999999999955,67.36999999999989,26.557004472138743,24074117.963028885,32927152,-5753.7029016290035,-87.8696268003502,38.669640222133445,101202.31645157113,63419.28354842887,72279.0,82311.0,91652.0,102899.0
2008-11-28,74663,78670,73881,76716,1767383,6.22542232068679,1469.0,-0.6257398951462878,1535.57,0.22648652176751044,4496,-9.25,3.4700000000000273,27.857542726819702,24399251.48213517,34694535,-5264.291504715948,-40.466827672145,44.44817940063195,99015.06412122067,63554.23587877932,73940.0,81285.0,91440.0,102406.0
2008-12-01,77400,80625,74859,77595,1648908,1.1457844517440952,1440.5,-1.9400953029271615,1398.07,-8.954329662600859,879,-28.5,-137.5,27.945953968079408,24315176.04821217,36343443,-4750.737942978172,-25.207411246194994,45.528759759593605,97588.37711715617,63505.22288284384,74273.0,80547.0,91171.0,101912.0
2008-12-02,73784,76227,73784,74566,1107069,-3.9036020362136736,1464.5,1.6660881638320029,1449.8,3.70010085331922,-3029,24.0,51.73000000000002,29.573250107506283,23916848.72483927,35236374,-4535.871329730871,-45.55037492902109,42.46348447784611,95599.26521237915,63539.834787620865,74722.0,79570.0,90864.0,101438.0
2008-12-03,75347,75738,70363,72025,1673014,-3.407719335890352,1469.5,0.3414134516899966,1492.38,2.9369568216305804,-2541,5.0,42.580000000000155,29.514888745533412,23278457.70828113,33563360,-4518.538554910556,-61.23247267448215,40.02878085823493,93858.42202153632,63287.07797846369,74624.0,78573.0,90523.0,100968.0
2008-12-04,73295,73490,69972,70364,913637,-2.3061437001041307,1484.55,1.0241578768288502,1445.56,-3.1372706683284526,-1661,15.049999999999955,-46.820000000000164,30.260524295070113,22568428.271669418,32649723,-4585.966853214748,-72.42321308984313,38.47579422800095,91506.31164503744,63342.58835496256,74253.0,77424.0,90043.0,100447.0
2008-12-05,70363,72709,70265,71830,738192,2.0834517651071573,1476.0,-0.5759321006365535,1509.31,4.410055618583802,1466,-8.549999999999955,63.75,26.298642472494436,22775629.46315878,33387915,-4469.587692590241,-64.697568689679,40.66387600149144,89803.73234712808,63334.96765287193,73276.0,76569.0,89635.0,99958.0
2008-12-08,72904,78670,72318,77693,1507500,8.162327718223583,1449.5,-1.7953929539295395,1571.74,4.136327195870965,5863,-26.5,62.430000000000064,33.261994615614725,23819392.84477087,34895415,-3859.7682625557645,5.519082598886815,48.54543373903157,86877.90003936073,64775.299960639284,73296.0,75827.0,89337.0,99498.0
2008-12-09,77497,78084,74761,77693,1947291,0.0,1433.55,-1.1003794411866192,1547.34,-1.5524196113861128,0,-15.950000000000045,-24.40000000000009,40.84472524608447,25308428.785487093,36842706,-3338.003543724699,33.27771688942662,48.54543373903157,83869.26372624392,66464.63627375607,73921.0,75167.0,89064.0,99021.0
2008-12-10,79843,80429,78181,79159,2423429,1.8869138789852369,1394.0,-2.75888528478253,1565.48,1.17233445784379,1466,-39.549999999999955,18.1400000000001,50.97606160968384,24993641.744561825,39266135,-2774.227726478435,97.06486934956229,50.45390558086991,82713.5902935153,67082.8097064847,75348.0,74898.0,88780.0,98569.0
2008-12-11,79256,82872,78181,82873,2515961,4.691822787048851,1356.5,-2.6901004304160687,1507.88,-3.6793826813501234,3714,-37.5,-57.59999999999991,59.8645284445163,27510675.420323923,41782096,-2004.6343912971206,149.89247593995833,55.006930906027016,82449.56858303912,67249.1314169609,77850.0,74849.0,88705.0,98148.0
2008-12-12,81797,82579,77400,77595,1456522,-6.368781147056339,1371.35,1.0947290821968234,1540.72,2.177892139958081,-5278,14.849999999999909,32.83999999999992,52.22803273178996,26163835.51725383,40325574,-1799.8688507271727,102.88038155897932,48.224703108592735,81858.02801991641,67498.5719800836,79003.0,74678.0,88458.0,97744.0
2008-12-15,80038,82677,79745,82091,1201191,5.794187769830531,1363.5,-0.5724286287235141,1508.34,-2.101614829430403,4496,-7.849999999999909,-32.38000000000011,59.30138615722377,26884877.863774978,41526765,-1260.27341181082,148.70806975912237,53.48586327579022,82641.21927562481,67125.8807243752,79882.0,74884.0,88277.0,97386.0
2008-12-16,81113,82384,79550,80234,1061717,-2.2621237407267545,1349.55,-1.0231023102310266,1589.89,5.406605937653326,-1857,-13.950000000000045,81.55000000000018,61.62610311420096,26335662.22439601,40465048,-971.2881145195279,112.98577158462378,51.172897441468955,83273.38633924387,67089.81366075615,80390.0,75182.0,87888.0,97049.0
2008-12-17,82090,84436,77693,79648,1905157,-0.7303636862178129,1325.0,-1.8191248934830095,1579.31,-0.6654548427878755,-586,-24.549999999999955,-10.580000000000155,63.26688825798039,25535230.698220715,38559891,-780.5527606358228,98.2822037877601,50.431749952226546,83643.48538015682,67648.11461984318,80488.0,75646.0,87497.0,96691.0
2008-12-18,80331,81015,73393,74370,5016092,-6.626657292085175,1285.5,-2.9811320754716983,1552.37,-1.7058082327092248,-5278,-39.5,-26.940000000000055,48.28724477708982,21805079.890558682,33543799,-1043.2580786968902,8.603087749880915,44.219675671205735,83581.00609139178,68003.69390860823,78788.0,75792.0,87002.0,96288.0
2008-12-19,73197,75934,73002,74761,2953511,0.5257496302272422,1287.05,0.12057565149746825,1564.32,0.7697907071123538,391,1.5499999999999545,11.950000000000045,39.82243992747065,22395379.15590657,36497310,-1206.0014694433485,-35.780363914994176,44.762499217025514,83150.52169482526,69069.37830517473,78221.0,76110.0,86472.0,95901.0
2008-12-22,75934,76618,74468,75348,1681544,0.7851687377108386,1309.0,1.7054504487005202,1532.35,-2.0436994988237718,587,21.950000000000045,-31.970000000000027,45.0735531814227,22090354.895441454,38178854,-1272.9371576983394,-17.127528844728438,45.61811333146768,83128.78008605649,69032.5199139435,76872.0,76081.0,85912.0,95556.0
2008-12-23,74370,74956,72415,72905,1164402,-3.2422891118543298,1337.0,2.13903743315508,1521.54,-0.7054524096975199,-2443,28.0,-10.809999999999945,45.86952883320276,21375033.556598477,37014452,-1505.7564330240712,-66.03985138058741,42.65668599748365,83099.85948356436,69120.14051643564,75406.0,76110.0,85360.0,95199.0
2008-12-24,72220,72904,70754,71439,1015912,-2.010836019477402,1306.8,-2.2587883320867648,1524.9,0.22082889703853512,-1466,-30.200000000000045,3.3600000000001273,45.697171630840565,21006470.133342665,35998540,-1787.9509486436727,-103.05894403575755,40.93918066481441,83171.3033624123,68941.1966375877,73765.0,76056.0,84824.0,94817.0
2008-12-26,71829,72806,70852,70852,894892,-0.8216800347149316,1299.55,-0.5547903275176003,1530.24,0.35018689750147014,-587,-7.25,5.339999999999918,42.89216325242904,20111578.133342665,35103648,-2035.4942193012685,-109.63790868998338,40.240524604937335,83273.36651634767,68702.33348365234,73061.0,75988.0,84246.0,94475.0
2008-12-29,70559,73490,69484,73198,1146902,3.311127420538588,1263.0,-2.8125120233927094,1510.32,-1.3017565872020123,2346,-36.549999999999955,-19.920000000000073,41.98588451315303,21091283.236687645,36250550,-2019.0965627589176,-85.64168192817168,44.329583309401855,83187.96517012909,68435.93482987091,72748.0,75812.0,83756.0,94152.0
2008-12-30,73588,73979,72415,73100,989515,-0.13388343943823602,1259.55,-0.27315914489311527,1550.7,2.673605593516613,-98,-3.4500000000000455,40.38000000000011,39.69506235569896,20968542.88502524,35261035,-1991.0574123310362,-55.69026627180644,44.193545957324766,83006.00250714183,68168.39749285816,72299.0,75587.0,83280.0,93784.0
2009-01-02,73979,75738,72513,75739,1127276,3.610123119015048,1321.0,4.878726529316029,1632.21,5.256335848326561,2639,61.450000000000045,81.50999999999999,36.17432467595109,22096517.970916715,36388311,-1735.8807855019986,-22.650529753568893,48.754138929561734,83049.96440416572,68241.7355958343,72866.0,75646.0,82873.0,93466.0
2009-01-05,76715,77497,75738,76618,1643605,1.1605645704326701,1315.0,-0.45420136260408783,1628.03,-0.2560944976443021,879,-6.0,-4.180000000000064,33.33798051036962,22097452.368301593,38031916,-1446.0543025390507,16.239369273321962,50.21356494471033,83098.85502380815,68652.14497619185,73901.0,75876.0,82415.0,93172.0
2009-01-06,76618,79745,76422,79550,2604205,3.8267769975723716,1312.0,-0.22813688212927757,1652.38,1.4956726841643053,2932,-3.0,24.350000000000136,42.74440993852005,24396017.900952812,40636121,-968.6112825249147,54.50907920833343,54.83411411162962,83259.97836882019,69409.62163117982,75641.0,76335.0,82039.0,92956.0
2009-01-07,80331,82188,79843,82189,2041471,3.3174104336895036,1292.7,-1.47103658536585,1599.06,-3.226860649487416,2639,-19.299999999999955,-53.320000000000164,44.77317850314997,26439230.027605265,42677592,-372.9894146218139,108.38810656207329,58.56183343895628,83901.20327358959,69804.29672641041,77439.0,76853.0,81625.0,92724.0
2009-01-08,80722,81309,79647,80625,1256930,-1.9029310491671634,1330.0,2.885433588612977,1617.01,1.1225344890122975,-1564,37.299999999999955,17.950000000000045,44.41567113308651,26661575.045655806,41420662,-26.84704615503142,78.12628054277421,55.63138178088015,84231.18913745155,69767.51086254846,78944.0,76999.0,81218.0,92480.0
2009-01-09,81113,81602,77790,78182,1088301,-3.030077519379845,1348.5,1.3909774436090225,1571.59,-2.808888009350596,-2443,18.5,-45.42000000000007,46.01095751371949,25797100.903997883,40332361,49.76987553438812,44.6853881326979,51.312104131795444,84268.15009093127,69779.44990906873,79433.0,77024.0,80819.0,92272.0
2009-01-12,76715,77888,75445,75543,897369,-3.3754572663784503,1354.55,0.44864664441972224,1538.79,-2.087058329462516,-2639,6.0499999999999545,-32.799999999999955,55.2663609471711,24971727.124628257,39434992,-101.28831830478157,-14.062818184113711,47.061437281559165,84045.5406350798,69640.4593649202,79218.0,76843.0,80327.0,92031.0
2009-01-13,74761,75640,73197,75641,1257868,0.12972744000105899,1354.0,-0.04060389059096782,1546.46,0.4984435822951847,98,-0.5499999999999545,7.670000000000073,60.12264610510243,26230624.897857893,40692860,-210.66680842601636,-41.352695461478234,47.23623846231568,83142.50757757112,69820.29242242887,78436.0,76481.0,79861.0,91765.0
2009-01-14,75445,77693,74468,77595,840572,2.583255112967835,1354.0,0.0,1489.64,-3.674197845401752,1954,0.0,-56.819999999999936,58.30562487701522,27020110.97165634,41533432,-138.08680144492246,2.499800612591392,50.7295845023194,83142.50757757112,69820.29242242887,77517.0,76481.0,79583.0,91524.0
2009-01-15,74468,75347,71829,72025,1234874,-7.178297570719764,1393.0,2.880354505169867,1511.84,1.4902929566875094,-5570,39.0,22.199999999999818,58.10531522191685,25922835.21156538,40298558,-523.978969178308,-76.29939705173375,42.160622902515314,82383.9948133711,69572.20518662891,75797.0,75978.0,79229.0,91200.0
2009-01-16,72806,75445,72318,75055,1123470,4.206872613675807,1353.0,-2.8715003589375447,1529.33,1.1568684516880101,3030,-40.0,17.49000000000001,63.67333826731527,26766066.452371262,41422028,-578.6354656169569,-40.04647702891274,47.36876220742409,81827.76307581142,69610.53692418856,75172.0,75719.0,78898.0,90930.0
2009-01-20,77009,77497,75445,75934,786600,1.1711411631470257,1370.0,1.2564671101256468,1440.86,-5.784886191992574,879,17.0,-88.47000000000003,68.192404423881,26354366.452371262,42208628,-544.7437125063152,23.258030404572246,48.80883655699231,81372.90848430949,69693.9915156905,75250.0,75533.0,78600.0,90675.0
2009-01-21,72415,74370,72415,73589,841677,-3.0882081807885795,1370.0,0.0,1507.07,4.5951723276376635,-2345,0.0,66.21000000000004,63.17112790302288,26523562.903010648,41366951,-699.0479661944846,-57.010420044309846,45.251591047156104,81374.75966246742,69614.04033753257,74840.0,75494.0,78353.0,90355.0
2009-01-22,75250,75445,69875,70852,1709223,-3.7193058745192893,1374.3,0.3138686131386828,1465.49,-2.758995932504789,-2737,4.2999999999999545,-41.57999999999993,55.78281072061599,25413948.83335176,39657728,-1030.3114359935425,-90.24858555531044,41.454077971550305,81514.14327052455,69083.75672947544,73491.0,75299.0,78182.0,90042.0
2009-01-23,68409,69386,66454,66748,3176430,-5.792355896798961,1390.9,1.2078876518955204,1477.29,0.8051914376761325,-4104,16.600000000000136,11.799999999999955,45.62454144224354,22874538.219436344,36481298,-1605.491517049857,-183.72684007528468,36.50689915288301,82115.48678593941,67622.41321406058,72436.0,74869.0,78144.0,89706.0
2009-01-28,67920,70363,67920,70266,1873685,5.270569904716246,1373.0,-1.2869365159249473,1558.34,5.4863973898151315,3518,-17.90000000000009,81.04999999999995,45.77631755075224,24599432.84285018,38354983,-1757.1968054324389,-121.17517751695166,42.80776957935497,82214.20950622443,67259.79049377557,71478.0,74737.0,78091.0,89465.0
2009-01-29,71145,71829,70168,70755,1315701,0.6959269063273845,1374.5,0.10924981791697014,1507.84,-3.240627847581401,489,1.5,-50.5,41.57688258353224,24213673.42864187,39670684,-1817.0206432771083,-86.09890630773927,43.644922449179646,82246.00140523723,67159.59859476278,70442.0,74703.0,77897.0,89212.0
2009-01-30,68995,70754,68897,70364,923023,-0.5526111228888418,1381.5,0.5092761004001455,1476.42,-2.083775466893029,-391,7.0,-31.419999999999845,32.2965345712594,24748996.945604715,38747661,-1874.3752667363005,-102.85731524743633,43.10165428315366,82274.24168871185,67082.55831128814,69797.0,74678.0,77659.0,88947.0
2009-02-02,68800,70265,68702,69484,1325721,-1.2506395315786483,1392.5,0.7962359753890699,1494.43,1.2198425922163063,-880,11.0,18.00999999999999,32.518096504980846,24749845.13562391,37421940,-1968.1502535862528,-107.06549525672911,41.83937256461042,82399.46384116616,66585.93615883384,69523.0,74493.0,77196.0,88663.0
2009-02-03,69386,71634,68702,71536,1377139,2.9531978584997987,1396.0,0.2513464991023339,1516.3,1.463434219066794,2052,3.5,21.86999999999989,39.5195816792945,26034924.366183255,38799079,-1855.4993144676992,-76.43232758545923,45.823666162286,82405.3038268983,66423.6961731017,70481.0,74414.0,76850.0,88400.0
2009-02-04,73393,76422,72806,76227,3244998,6.557537463654664,1378.6,-1.246418338108889,1515.05,-0.08243751236562687,4691,-17.40000000000009,-1.25,51.05544323829458,28929936.409324847,42044077,-1371.8839141387289,17.191304138213788,53.64208458543451,82448.68998226374,66429.11001773625,71673.0,74439.0,76551.0,88184.0
2009-02-05,75347,76422,73979,73980,1595527,-2.9477744106418986,1375.0,-0.261134484259387,1546.24,2.0586779314214088,-2247,-3.599999999999909,31.190000000000055,50.21860084813431,27335715.61235391,40448550,-1156.5968179933698,12.00151036286582,49.92542018324381,82255.55757983626,66358.44242016374,72318.0,74307.0,76252.0,87913.0
2009-02-06,75738,76422,74663,76227,1280365,3.0373073803730737,1370.2,-0.3490909090909058,1591.71,2.9406819122516574,2247,-4.7999999999999545,45.47000000000003,51.25288337850505,28332202.07341133,41728915,-795.4961379023298,37.21468169499914,53.4023535422139,81776.85775994709,66504.84224005292,73491.0,74141.0,75967.0,87648.0
2009-02-09,77399,77693,74077,74370,1153712,-2.43614467314731,1378.0,0.5692599620493326,1591.56,-0.009423827204710088,-1857,7.7999999999999545,-0.15000000000009095,51.35952063622577,27365457.781375933,40575203,-651.653768738106,38.72317522014945,50.29428083140712,80439.68364074439,67060.1163592556,74468.0,73750.0,75724.0,87344.0
2009-02-10,74663,75543,71829,72514,1296695,-2.4956299583165253,1389.0,0.7982583454281567,1524.73,-4.199024856116008,-1856,11.0,-66.82999999999993,45.69869811989145,26547080.538511097,39278508,-679.5874821423349,-3.56434938295128,47.32936607416468,79255.98359063896,67432.71640936105,74664.0,73344.0,75390.0,86987.0
2009-02-11,70852,72904,70363,72514,839090,0.0,1395.5,0.4679625629949604,1530.5,0.3784276560440197,0,6.5,5.769999999999982,41.88970759131539,27128598.63768465,40117598,-693.7282834460348,-33.72939235296075,47.32936607416468,78545.79039785756,67576.10960214243,73921.0,73061.0,75084.0,86594.0
2009-02-12,71927,74175,71829,73198,1252525,0.9432661279201258,1400.0,0.32246506628448585,1541.71,0.7324403789611262,684,4.5,11.210000000000036,46.80369497421567,27337886.702475786,41370123,-642.3374208384339,5.2440277663942645,48.62386744467216,78310.27488906753,67577.12511093247,73765.0,72944.0,74895.0,86230.0
2009-02-13,73197,76715,72025,76716,1840353,4.806142244323616,1405.0,0.35714285714285715,1534.36,-0.47674335640296395,3518,5.0,-7.350000000000136,54.881373241833955,29179024.50119647,43210476,-314.11566328731715,70.01562366191081,54.77976271767351,78491.04024591116,67503.85975408883,73862.0,72997.0,74776.0,85880.0
2009-02-17,73686,74077,71340,71927,1034799,-6.242504822983472,1455.3,3.580071174377221,1470.66,-4.151568080502608,-4789,50.299999999999955,-63.69999999999982,60.038392765126424,28588088.86473319,42175677,-435.41068898615777,-8.79747781423571,46.59505254703147,77799.31803521406,67628.78196478594,73374.0,72714.0,74625.0,85527.0
2009-02-18,71047,73100,70461,72220,984274,0.4073574596465861,1465.0,0.6665292379578126,1467.97,-0.18291107393959546,293,9.700000000000045,-2.6900000000000546,53.40509311746967,28915931.549841184,43159951,-502.1072397304233,-24.094420719487758,47.11566870439108,77804.4918662688,67643.1081337312,73315.0,72724.0,74528.0,85208.0
2009-02-19,72415,74468,70559,73686,1043582,2.0299086125726946,1481.95,1.1569965870307197,1442.82,-1.7132502707821067,1466,16.950000000000045,-25.15000000000009,52.8351854617599,29541973.962222867,44203533,-431.69448330806335,10.965175837696915,49.7549198972361,77644.6340478339,67666.06595216611,73549.0,72655.0,74519.0,84894.0
2009-02-20,72611,72904,69875,69875,1271489,-5.171945824172842,1520.0,2.567563008198654,1441.23,-0.11020085665571022,-3811,38.049999999999955,-1.5899999999999181,51.89501279975178,28270484.962222867,42932044,-675.6195945633808,-52.165718176953874,43.655576330685555,77243.41222243097,67461.38777756902,72885.0,72352.0,74511.0,84589.0
2009-02-23,69386,72904,69190,72416,894518,3.63649373881932,1500.35,-1.292763157894743,1387.72,-3.7128008714778344,2541,-19.65000000000009,-53.50999999999999,57.484945375359075,28929933.073154476,43826562,-656.3287889136991,-26.412400885636497,48.213953168833115,77152.06394106733,67435.43605893267,72025.0,72294.0,74527.0,84321.0
2009-02-24,70168,71438,69875,69973,896873,-3.37356385329209,1516.6,1.0830806145232779,1441.83,3.899201568039655,-2443,16.25,54.1099999999999,51.82252208720145,28145527.832591455,42929689,-828.6185703686206,-60.70629577068995,44.487459599568005,77174.9330377939,67324.6669622061,71634.0,72250.0,74553.0,84041.0
2009-02-25,72025,73393,70950,72220,1222112,3.211238620610807,1516.1,-0.03296848213108269,1425.43,-1.1374433879167354,2247,-0.5,-16.399999999999864,45.65518887059935,28194052.132223055,44151801,-774.9126319601637,-7.236967468352591,48.43517192262191,76754.6793053602,68292.12069463979,71634.0,72523.0,74491.0,83795.0
2009-02-26,72806,73881,69875,71048,1361015,-1.6228191636665743,1517.3,0.07915045181716546,1391.47,-2.3824389833243327,-1172,1.2000000000000455,-33.960000000000036,46.49202040317704,27630076.870116215,42790786,-817.4972940964508,-36.91808363240399,46.57473887119714,76723.48538809855,68401.51461190145,71106.0,72562.0,74470.0,83524.0
2009-02-27,70363,71340,69875,69973,1323473,-1.5130615921630448,1533.45,1.0643906939959198,1377.84,-0.9795396235635773,-1075,16.15000000000009,-13.63000000000011,38.49072936459227,26483669.19980905,41467313,-927.3001229029614,-85.74090683235866,44.872203538408876,76765.49558590674,68281.30441409325,71126.0,72523.0,74427.0,83264.0
2009-03-02,68897,68995,66747,67432,1310537,-3.6314006831206322,1570.65,2.425902376993058,1322.85,-3.991029437380248,-2541,37.200000000000045,-54.99000000000001,38.4329611197351,25971813.556570616,40156776,-1205.461312162748,-181.02022222811476,41.052205954763394,77084.37664196445,67669.22335803555,70129.0,72377.0,74348.0,83000.0
2009-03-03,66063,70070,66063,70070,1379378,3.912089215802586,1551.9,-1.1937732785789321,1321.01,-0.1390936236156721,2638,-18.75,-1.8399999999999181,46.39642186008189,27351191.556570616,41536154,-1199.2176705610182,-137.1583199718807,46.17519003122603,77048.13088744241,67764.0691125576,70149.0,72406.0,74237.0,82839.0
2009-03-04,69386,72025,68115,71927,1157424,2.6502069359212217,1551.25,-0.04188414201946587,1353.74,2.4776496771409766,1857,-0.650000000000091,32.73000000000002,52.31973475479475,28450596.348386474,42693578,-1032.5228781885817,-62.09566436444526,49.50216837778014,77056.13750240936,67795.16249759063,70090.0,72426.0,74142.0,82657.0
2009-03-05,72318,72415,70559,71341,877791,-0.8147149192931722,1567.95,1.0765511684125735,1299.59,-4.000029547771366,-586,16.700000000000045,-54.15000000000009,51.159844289419624,28312495.609162334,41815787,-936.9013413932116,-28.123588086053314,48.483731992879726,76488.08023417638,67874.61976582363,70149.0,72181.0,74089.0,82476.0
2009-03-06,70265,75152,69875,73686,1686352,3.287029898655752,1546.0,-1.399917089192898,1293.85,-0.4416777599088951,2345,-21.950000000000045,-5.740000000000009,50.517938132297445,29061878.864800006,43502139,-664.2417175063165,39.526349908707545,52.679299940387786,76450.6699474289,67882.63005257108,70891.0,72167.0,74116.0,82320.0
2009-03-09,76031,77106,75640,77107,1624699,4.642672963656596,1547.0,0.0646830530401035,1268.64,-1.9484484291069144,3421,1.0,-25.20999999999981,58.68121507819732,30688794.37093916,45126838,-170.1495139766339,197.1277985111617,58.04717595518077,76674.86394088241,67746.43605911758,72826.0,72211.0,74229.0,82136.0
2009-03-10,76227,77497,74859,77205,1221477,0.1270961131933547,1502.62,-2.8687782805429936,1358.28,7.065834279228139,98,-44.38000000000011,89.63999999999987,57.60929920868544,31639860.996413007,46348315,226.7164519110229,183.0036834058306,58.19347888717871,77241.67210942172,67463.12789057827,74253.0,72352.0,74318.0,81977.0
2009-03-11,78181,78963,77106,78182,1327063,1.2654620814714073,1467.0,-2.3705261476620767,1371.64,0.9835969019642583,977,-35.61999999999989,13.360000000000127,58.529495773151545,31850676.06641839,47675378,613.004984137413,202.6233634201026,59.702258165488196,78147.18311496939,67124.41688503062,75504.0,72636.0,74326.0,81832.0
2009-03-12,77790,80820,77693,80136,1985059,2.4992965132639227,1496.7,2.024539877300617,1426.1,3.970429558776341,1954,29.700000000000045,54.45999999999981,67.37649931412474,32967311.429705888,49660437,1064.5415266608034,198.34690288163634,62.6087328422034,79423.3052291414,66610.49477085858,77263.0,73017.0,74367.0,81715.0
2009-03-13,81309,85218,81113,84045,2555043,4.877957472297094,1486.0,-0.7149061268123235,1431.5,0.37865507327677517,3909,-10.700000000000045,5.400000000000091,70.6542954055499,34062152.02337215,52215480,1718.0070055419637,227.93532474487253,67.63742146579676,81570.66013492453,65547.83986507547,79335.0,73559.0,74449.0,81614.0
2009-03-16,84240,86390,81406,83068,1412938,-1.1624724849782855,1436.0,-3.3647375504710633,1404.02,-1.9196646873908498,-977,-50.0,-27.480000000000018,75.80125922011219,33591550.68308323,50802542,2132.4656342318485,185.2899171399023,65.2745398816397,82813.82177515808,64939.87822484193,80527.0,73877.0,74452.0,81579.0
2009-03-17,84045,86293,83263,85511,912268,2.940964029469832,1417.5,-1.2883008356545962,1462.11,4.137405450064808,2443,-18.5,58.08999999999992,75.6326960673864,34032931.83423834,51714810,2627.765521276844,167.23361053480042,68.26040309587219,84770.47706126847,64341.62293873155,82188.0,74556.0,74584.0,81521.0
2009-03-18,86293,86879,85022,86782,884195,1.4863584801955303,1416.0,-0.10582010582010583,1491.22,1.990958272633395,1271,-1.5,29.110000000000127,81.74866237616092,34824755.358740225,52599005,3087.265255898674,152.72362578137938,69.71920377550461,86730.43090298219,63837.8690970178,83908.0,75284.0,74662.0,81470.0
2009-03-19,86781,86977,82090,82091,1498259,-5.405498836164181,1399.5,-1.1652542372881356,1483.48,-0.5190381030297346,-4691,-16.5,-7.740000000000009,80.0371398229571,33327109.51977972,51100746,3037.8788342388725,103.08757421349318,58.950014036992535,87497.05580605046,63911.74419394953,84299.0,75704.0,74693.0,81290.0
2009-03-20,82286,83654,82090,82970,589321,1.070762933817349,1401.3,0.1286173633440482,1457.27,-1.7667915981341196,879,1.7999999999999545,-26.210000000000036,82.16426381389189,33400963.04663394,51690067,3034.68572514088,83.09485858514245,60.190870138543026,88238.26396148623,64480.03603851377,84084.0,76359.0,74748.0,81123.0
2009-03-23,83068,87270,82970,86880,1053865,4.712546703627817,1387.15,-1.0097766359808653,1555.77,6.759214147000899,3910,-14.149999999999864,98.5,82.11079127237525,34263661.837331615,52743932,3309.5095202904195,104.36684564761883,65.22625265520134,89654.1138424359,64510.58615756411,84847.0,77082.0,74957.0,80979.0
2009-03-24,88443,91179,87075,90007,1268886,3.5992173112338857,1386.65,-0.0360451285008831,1516.52,-2.5228664905480884,3127,-0.5,-39.25,82.48120365813548,34807823.47475851,54012818,3736.5593937518424,130.01254081371377,68.64234191727748,91400.8205766068,64767.27942339321,85746.0,78084.0,75211.0,80842.0
2009-03-25,90886,92156,89322,91864,904961,2.063172864332774,1357.42,-2.107958028341688,1528.95,0.8196397014216801,1857,-29.230000000000018,12.430000000000064,82.70465577511992,35526299.92147693,54917779,4176.697506648939,130.55932434993812,70.49599073094636,93369.309083636,64763.19091636399,86762.0,79066.0,75486.0,80699.0
2009-03-26,90593,92156,88736,91864,1104102,0.0,1331.55,-1.9058213375373958,1587.0,3.796723241440201,0,-25.87000000000012,58.049999999999955,75.86895409062981,36441865.205687456,56021881,4473.937367105085,115.14967371927406,70.49599073094635,94944.24835379931,65269.851646200696,88717.0,80107.0,75802.0,80581.0
2009-03-27,90886,92645,90593,91864,855276,0.0,1345.0,1.0101010101010135,1545.2,-2.633900441083803,0,13.450000000000045,-41.799999999999955,75.11786761607954,36646097.77878687,56877157,4655.832558435621,111.81012641018313,70.49599073094635,96116.54810450198,66286.65189549803,90496.0,81202.0,76143.0,80483.0
2009-03-30,92743,93427,88931,89518,693848,-2.5537751458678044,1396.75,3.847583643122677,1501.8,-2.8086979031840595,-2346,51.75,-43.40000000000009,76.70361403011705,36133428.05992566,56183309,4558.139815934643,94.74191291712972,64.48162333895307,96215.96426872246,68395.83573127753,91023.0,82306.0,76454.0,80350.0
2009-03-31,89518,92156,89322,89323,787120,-0.21783328492593668,1374.05,-1.6252013603007012,1528.59,1.7838593687574886,-195,-22.700000000000045,26.789999999999964,71.15153464827463,35346863.543341324,55396189,4414.099749121233,86.99114133540272,63.99291615433781,96294.96917757875,70242.13082242126,90887.0,83269.0,76722.0,80239.0
2009-04-01,89909,93134,89322,92841,870500,3.9385152760207336,1373.5,-0.04002765547104942,1551.6,1.505308814005063,3518,-0.5499999999999545,23.00999999999999,69.46961314240532,36083545.862333976,56266689,4531.582890516744,98.59003177799642,68.61447109459468,96880.62780547734,71747.87219452266,91082.0,84314.0,77051.0,80166.0
